      1.2100    0.100000E-001   0.990000E+000   0.501770E+000   0.501840E+000   0.100361E+001
      1.2200    0.100000E-001   0.990000E+000   0.501935E+000   0.502004E+000   0.100394E+001
      1.2300    0.100000E-001   0.990000E+000   0.502105E+000   0.502175E+000   0.100428E+001
      1.2400    0.100000E-001   0.990000E+000   0.502281E+000   0.502351E+000   0.100463E+001
      1.2500    0.100000E-001   0.990000E+000   0.502463E+000   0.502532E+000   0.100499E+001
      1.2600    0.100000E-001   0.990000E+000   0.502649E+000   0.502718E+000   0.100537E+001
      1.2700    0.100000E-001   0.990000E+000   0.502840E+000   0.502909E+000   0.100575E+001
      1.2800    0.100000E-001   0.990000E+000   0.503037E+000   0.503105E+000   0.100614E+001
      1.2900    0.100000E-001   0.990000E+000   0.503237E+000   0.503306E+000   0.100654E+001
      1.3000    0.100000E-001   0.990000E+000   0.503442E+000   0.503511E+000   0.100695E+001
      1.3100    0.100000E-001   0.990000E+000   0.503652E+000   0.503720E+000   0.100737E+001
      1.3200    0.100000E-001   0.990000E+000   0.503865E+000   0.503933E+000   0.100780E+001
      1.3300    0.100000E-001   0.990000E+000   0.504082E+000   0.504150E+000   0.100823E+001
      1.3400    0.100000E-001   0.990000E+000   0.504303E+000   0.504371E+000   0.100867E+001
      1.3500    0.100000E-001   0.990000E+000   0.504528E+000   0.504595E+000   0.100912E+001
      1.3600    0.100000E-001   0.990000E+000   0.504756E+000   0.504823E+000   0.100958E+001
      1.3700    0.100000E-001   0.990000E+000   0.504987E+000   0.505054E+000   0.101004E+001
      1.3800    0.100000E-001   0.990000E+000   0.505221E+000   0.505288E+000   0.101051E+001
      1.3900    0.100000E-001   0.990000E+000   0.505458E+000   0.505525E+000   0.101098E+001
      1.4000    0.100000E-001   0.990000E+000   0.505698E+000   0.505765E+000   0.101146E+001
      1.4100    0.100000E-001   0.990000E+000   0.505941E+000   0.506007E+000   0.101195E+001
      1.4200    0.100000E-001   0.990000E+000   0.506186E+000   0.506252E+000   0.101244E+001
      1.4300    0.100000E-001   0.990000E+000   0.506433E+000   0.506500E+000   0.101293E+001
      1.4400    0.100000E-001   0.990000E+000   0.506683E+000   0.506749E+000   0.101343E+001
      1.4500    0.100000E-001   0.990000E+000   0.506935E+000   0.507001E+000   0.101394E+001
      1.4600    0.100000E-001   0.990000E+000   0.507188E+000   0.507254E+000   0.101444E+001
      1.4700    0.100000E-001   0.990000E+000   0.507444E+000   0.507509E+000   0.101495E+001
      1.4800    0.100000E-001   0.990000E+000   0.507701E+000   0.507766E+000   0.101547E+001
      1.4900    0.100000E-001   0.990000E+000   0.507960E+000   0.508025E+000   0.101598E+001
      1.5000    0.100000E-001   0.990000E+000   0.508220E+000   0.508285E+000   0.101651E+001
      1.5100    0.100000E-001   0.990000E+000   0.508482E+000   0.508547E+000   0.101703E+001
      1.5200    0.100000E-001   0.990000E+000   0.508744E+000   0.508809E+000   0.101755E+001
      1.5300    0.100000E-001   0.990000E+000   0.509008E+000   0.509073E+000   0.101808E+001
      1.5400    0.100000E-001   0.990000E+000   0.509273E+000   0.509338E+000   0.101861E+001
      1.5500    0.100000E-001   0.990000E+000   0.509539E+000   0.509604E+000   0.101914E+001
      1.5600    0.100000E-001   0.990000E+000   0.509806E+000   0.509870E+000   0.101968E+001
      1.5700    0.100000E-001   0.990000E+000   0.510074E+000   0.510138E+000   0.102021E+001
      1.5800    0.100000E-001   0.990000E+000   0.510342E+000   0.510406E+000   0.102075E+001
      1.5900    0.100000E-001   0.990000E+000   0.510611E+000   0.510674E+000   0.102129E+001
      1.6000    0.100000E-001   0.990000E+000   0.510880E+000   0.510944E+000   0.102182E+001
      1.6100    0.100000E-001   0.990000E+000   0.511150E+000   0.511213E+000   0.102236E+001
      1.6200    0.100000E-001   0.990000E+000   0.511420E+000   0.511483E+000   0.102290E+001
      1.6300    0.100000E-001   0.990000E+000   0.511690E+000   0.511753E+000   0.102344E+001
      1.6400    0.100000E-001   0.990000E+000   0.511961E+000   0.512023E+000   0.102398E+001
      1.6500    0.100000E-001   0.990000E+000   0.512231E+000   0.512294E+000   0.102452E+001
      1.6600    0.100000E-001   0.990000E+000   0.512502E+000   0.512564E+000   0.102507E+001
      1.6700    0.100000E-001   0.990000E+000   0.512772E+000   0.512835E+000   0.102561E+001
      1.6800    0.100000E-001   0.990000E+000   0.513043E+000   0.513105E+000   0.102615E+001
      1.6900    0.100000E-001   0.990000E+000   0.513313E+000   0.513375E+000   0.102669E+001
      1.7000    0.100000E-001   0.990000E+000   0.513583E+000   0.513645E+000   0.102723E+001
      1.7100    0.100000E-001   0.990000E+000   0.513853E+000   0.513915E+000   0.102777E+001
      1.7200    0.100000E-001   0.990000E+000   0.514123E+000   0.514185E+000   0.102831E+001
      1.7300    0.100000E-001   0.990000E+000   0.514392E+000   0.514454E+000   0.102885E+001
      1.7400    0.100000E-001   0.990000E+000   0.514661E+000   0.514723E+000   0.102938E+001
      1.7500    0.100000E-001   0.990000E+000   0.514930E+000   0.514991E+000   0.102992E+001
      1.7600    0.100000E-001   0.990000E+000   0.515198E+000   0.515259E+000   0.103046E+001
      1.7700    0.100000E-001   0.990000E+000   0.515466E+000   0.515526E+000   0.103099E+001
      1.7800    0.100000E-001   0.990000E+000   0.515733E+000   0.515793E+000   0.103153E+001
      1.7900    0.100000E-001   0.990000E+000   0.515999E+000   0.516060E+000   0.103206E+001
      1.8000    0.100000E-001   0.990000E+000   0.516265E+000   0.516325E+000   0.103259E+001
      1.8100    0.100000E-001   0.990000E+000   0.516530E+000   0.516590E+000   0.103312E+001
      1.8200    0.100000E-001   0.990000E+000   0.516795E+000   0.516855E+000   0.103365E+001
      1.8300    0.100000E-001   0.990000E+000   0.517059E+000   0.517119E+000   0.103418E+001
      1.8400    0.100000E-001   0.990000E+000   0.517322E+000   0.517382E+000   0.103470E+001
      1.8500    0.100000E-001   0.990000E+000   0.517584E+000   0.517644E+000   0.103523E+001
      1.8600    0.100000E-001   0.990000E+000   0.517846E+000   0.517906E+000   0.103575E+001
      1.8700    0.100000E-001   0.990000E+000   0.518107E+000   0.518167E+000   0.103627E+001
      1.8800    0.100000E-001   0.990000E+000   0.518367E+000   0.518427E+000   0.103679E+001
      1.8900    0.100000E-001   0.990000E+000   0.518627E+000   0.518686E+000   0.103731E+001
      1.9000    0.100000E-001   0.990000E+000   0.518886E+000   0.518945E+000   0.103783E+001
      1.9100    0.100000E-001   0.990000E+000   0.519143E+000   0.519202E+000   0.103835E+001
