 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   

 isgn  iorbs  ispin  ialf  icor  itype  mp
 num:                     1
       irow           icol            Re[rho]                 Im[rho]  
         4             2          0.000000010216         -0.000000014864
         7             5         -0.000000127704         -0.000000146615
        10             5         -0.000000000000         -0.000000000000
         8             6          0.000000127704         -0.000000146615
        12             7          0.000000000000         -0.000000000000
        11             9         -0.000000127704         -0.000000146615
        12            10          0.000000127704         -0.000000146615
        15            13         -0.000000010216         -0.000000014864
        16            14          0.000000010216         -0.000000014864
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     38
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     1      2      1    12     0     2
 num:                    39
       irow           icol            Re[rho]                 Im[rho]  
         3             1          0.000001786881         -0.000027105673
         4             2         -0.000001786881         -0.000027105673
         7             5          0.000003545218         -0.000307245714
        10             5          0.000000000000         -0.000000000000
         8             6         -0.000003545218         -0.000307245714
        12             7         -0.000000000000         -0.000000000000
        11             9          0.000003545218         -0.000307245714
        12            10         -0.000003545218         -0.000307245714
        15            13          0.000001786881         -0.000027105673
        16            14         -0.000001786881         -0.000027105673
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     39
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     1      2      1    13     0     3
 num:                    40
       irow           icol            Re[rho]                 Im[rho]  
         3             1         -0.000006067524          0.000001773404
         4             2          0.000006067524          0.000001773404
         7             5          0.000036367738         -0.000011156342
        10             5          0.000000000000         -0.000000000000
         8             6         -0.000036367738         -0.000011156342
        12             7         -0.000000000000         -0.000000000000
        11             9          0.000036367738         -0.000011156342
        12            10         -0.000036367738         -0.000011156342
        15            13         -0.000006067524          0.000001773404
        16            14          0.000006067524          0.000001773404
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     40
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     2      2      1     1     0     1
 num:                    41
       irow           icol            Re[rho]                 Im[rho]  
         9             1         -0.008570257120          0.000521345883
         7             2          0.000000000002         -0.000000000000
        10             2          0.090138619544         -0.003901408584
        11             3          0.090138619547         -0.003901408585
        12             4         -0.008570257120          0.000521345880
        13             5         -0.008570257122         -0.000521345881
        14             6          0.090138619545          0.003901408584
        15             7          0.090138619542          0.003901408583
        16             8         -0.008570257122         -0.000521345884
        15            10          0.000000000002          0.000000000000
 
 ntier-ADO balls     j1,    j2,    j3,    ....,    jn   
                     41
 isgn  iorbs  ispin  ialf  icor  itype  mp
   1     2      2      1     2     0     1
 num:                    42
       irow           icol            Re[rho]                 Im[rho]  
