      1.6300    0.100000E-001   0.990000E+000  -0.277046E+003   0.893819E+004   0.866114E+004   0.511690E+000   0.511753E+000   0.102344E+001
      1.6400    0.100000E-001   0.990000E+000  -0.289710E+003   0.895562E+004   0.866591E+004   0.511961E+000   0.512023E+000   0.102398E+001
      1.6500    0.100000E-001   0.990000E+000  -0.302540E+003   0.897107E+004   0.866853E+004   0.512231E+000   0.512294E+000   0.102452E+001
      1.6600    0.100000E-001   0.990000E+000  -0.315534E+003   0.898461E+004   0.866908E+004   0.512502E+000   0.512564E+000   0.102507E+001
      1.6700    0.100000E-001   0.990000E+000  -0.328687E+003   0.899634E+004   0.866765E+004   0.512772E+000   0.512835E+000   0.102561E+001
      1.6800    0.100000E-001   0.990000E+000  -0.341995E+003   0.900633E+004   0.866433E+004   0.513043E+000   0.513105E+000   0.102615E+001
      1.6900    0.100000E-001   0.990000E+000  -0.355456E+003   0.901468E+004   0.865922E+004   0.513313E+000   0.513375E+000   0.102669E+001
      1.7000    0.100000E-001   0.990000E+000  -0.369066E+003   0.902146E+004   0.865239E+004   0.513583E+000   0.513645E+000   0.102723E+001
      1.7100    0.100000E-001   0.990000E+000  -0.382820E+003   0.902675E+004   0.864393E+004   0.513853E+000   0.513915E+000   0.102777E+001
      1.7200    0.100000E-001   0.990000E+000  -0.396716E+003   0.903064E+004   0.863392E+004   0.514123E+000   0.514185E+000   0.102831E+001
      1.7300    0.100000E-001   0.990000E+000  -0.410751E+003   0.903320E+004   0.862245E+004   0.514392E+000   0.514454E+000   0.102885E+001
      1.7400    0.100000E-001   0.990000E+000  -0.424919E+003   0.903450E+004   0.860958E+004   0.514661E+000   0.514723E+000   0.102938E+001
      1.7500    0.100000E-001   0.990000E+000  -0.439219E+003   0.903462E+004   0.859541E+004   0.514930E+000   0.514991E+000   0.102992E+001
      1.7600    0.100000E-001   0.990000E+000  -0.453647E+003   0.903364E+004   0.857999E+004   0.515198E+000   0.515259E+000   0.103046E+001
      1.7700    0.100000E-001   0.990000E+000  -0.468199E+003   0.903162E+004   0.856342E+004   0.515466E+000   0.515526E+000   0.103099E+001
      1.7800    0.100000E-001   0.990000E+000  -0.482872E+003   0.902863E+004   0.854576E+004   0.515733E+000   0.515793E+000   0.103153E+001
      1.7900    0.100000E-001   0.990000E+000  -0.497663E+003   0.902475E+004   0.852708E+004   0.515999E+000   0.516060E+000   0.103206E+001
      1.8000    0.100000E-001   0.990000E+000  -0.512569E+003   0.902002E+004   0.850746E+004   0.516265E+000   0.516325E+000   0.103259E+001
      1.8100    0.100000E-001   0.990000E+000  -0.527586E+003   0.901453E+004   0.848695E+004   0.516530E+000   0.516590E+000   0.103312E+001
      1.8200    0.100000E-001   0.990000E+000  -0.542711E+003   0.900834E+004   0.846563E+004   0.516795E+000   0.516855E+000   0.103365E+001
      1.8300    0.100000E-001   0.990000E+000  -0.557942E+003   0.900150E+004   0.844356E+004   0.517059E+000   0.517119E+000   0.103418E+001
      1.8400    0.100000E-001   0.990000E+000  -0.573274E+003   0.899408E+004   0.842080E+004   0.517322E+000   0.517382E+000   0.103470E+001
      1.8500    0.100000E-001   0.990000E+000  -0.588706E+003   0.898612E+004   0.839742E+004   0.517584E+000   0.517644E+000   0.103523E+001
      1.8600    0.100000E-001   0.990000E+000  -0.604234E+003   0.897770E+004   0.837347E+004   0.517846E+000   0.517906E+000   0.103575E+001
      1.8700    0.100000E-001   0.990000E+000  -0.619855E+003   0.896887E+004   0.834901E+004   0.518107E+000   0.518167E+000   0.103627E+001
      1.8800    0.100000E-001   0.990000E+000  -0.635566E+003   0.895967E+004   0.832411E+004   0.518367E+000   0.518427E+000   0.103679E+001
      1.8900    0.100000E-001   0.990000E+000  -0.651365E+003   0.895017E+004   0.829880E+004   0.518627E+000   0.518686E+000   0.103731E+001
      1.9000    0.100000E-001   0.990000E+000  -0.667249E+003   0.894040E+004   0.827315E+004   0.518886E+000   0.518945E+000   0.103783E+001
